1160 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 148 in fabrica 2
1160 [Thread-26] INFO  successLogger  - Elful 4 este la 93, 199 in fabrica 2
1171 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 149 in fabrica 2
1171 [Thread-25] INFO  successLogger  - Elful 4 este la 93, 199 in fabrica 2
1187 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 223 in fabrica 3
1187 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 95 in fabrica 3
1187 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 101 in fabrica 1
1187 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 224 in fabrica 3
1187 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 95 in fabrica 3
1191 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 149 in fabrica 2
1191 [Thread-26] INFO  successLogger  - Elful 4 este la 92, 199 in fabrica 2
1202 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 150 in fabrica 2
1202 [Thread-25] INFO  successLogger  - Elful 4 este la 92, 199 in fabrica 2
1218 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 225 in fabrica 3
1218 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 95 in fabrica 3
1218 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 102 in fabrica 1
1218 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 225 in fabrica 3
1218 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 96 in fabrica 3
1222 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 150 in fabrica 2
1222 [Thread-26] INFO  successLogger  - Elful 4 este la 91, 199 in fabrica 2
1234 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 151 in fabrica 2
1234 [Thread-25] INFO  successLogger  - Elful 4 este la 91, 199 in fabrica 2
1249 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 103 in fabrica 1
1249 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 226 in fabrica 3
1249 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 96 in fabrica 3
1251 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 226 in fabrica 3
1251 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 97 in fabrica 3
1253 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 151 in fabrica 2
1253 [Thread-26] INFO  successLogger  - Elful 4 este la 90, 199 in fabrica 2
1265 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 152 in fabrica 2
1265 [Thread-25] INFO  successLogger  - Elful 4 este la 90, 199 in fabrica 2
1280 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 227 in fabrica 3
1280 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 97 in fabrica 3
1280 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 104 in fabrica 1
1282 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 227 in fabrica 3
1282 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 98 in fabrica 3
1284 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 152 in fabrica 2
1284 [Thread-26] INFO  successLogger  - Elful 4 este la 89, 199 in fabrica 2
1296 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 153 in fabrica 2
1296 [Thread-25] INFO  successLogger  - Elful 4 este la 89, 199 in fabrica 2
1311 [Thread-23] INFO  successLogger  - Elful 1 este la 161, 227 in fabrica 3
1311 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 98 in fabrica 3
1311 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 105 in fabrica 1
1313 [Thread-27] INFO  successLogger  - Elful 1 este la 161, 227 in fabrica 3
1313 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 99 in fabrica 3
1315 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 153 in fabrica 2
1315 [Thread-26] INFO  successLogger  - Elful 4 este la 88, 199 in fabrica 2
1327 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 154 in fabrica 2
1327 [Thread-25] INFO  successLogger  - Elful 4 este la 88, 199 in fabrica 2
1328 [Thread-2] INFO  successLogger  - Elful 6 este la 58, 58 in fabrica 1
1328 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 105 in fabrica 1
1328 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 59 in fabrica 1
1342 [Thread-23] INFO  successLogger  - Elful 1 este la 160, 227 in fabrica 3
1342 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 99 in fabrica 3
1342 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 106 in fabrica 1
